,text,favourite_count,retweet_count,created_at,author_id
459,"@joicehasselmann foi depois da coletiva ou antes? uma hora vc diz uma coisa e depois diz outra, pra mim aqui no interior ""isso se chama mentira"" kkkk diga a verdade #joicehasselmann quem te bateu? nenhum apoiador do #Bolsonaro fez isso, foi seu marido foi? confessa... https://t.co/oovP44biKz",0,0,2021-07-28 15:30:31,@Eitapostei
460,"Bolsonaro, na busca de justificar a troca de Ramos por Ciro Nogueira na Casa Civil, disse que ele não sabia falar a língua dos políticos (por @ValdoCruz) https://t.co/x6gmTL3KlO #G1 #Bolsonaro #militares #Centrão",97,8,2021-07-28 15:30:00,G1
461,"Preço do gás sobe por culpa de Bolsonaro, responde Dino https://t.co/8rrxAWuy2s #Bolsonaro #dino #energia #GásDeCozinha",6,4,2021-07-28 15:29:39,Correio do Brasil
462,"RT @DaLeiliani: Jornalistas começaram a insultar o presidente BOLSONARO no seu ""cercadinho"", e ele botou todos para rezarem o Pai Nosso...…",0,12,2021-07-28 15:27:58,Billy Bolsonaro
463,Heeft #Bolsonaro nog last van de hik?,1,0,2021-07-28 15:27:01,Pascal Bóm
464,"Por que Bolsonaro diz que pode não participar das eleições de 2022? Medo do Lula ou outra coisa? #Eleições #Bolsonaro #CampanhaEleitoral
https://t.co/EOIeu3IuKs via @YouTube",2,2,2021-07-28 15:23:41,Carlito Araújo 🇧🇷🚩🦑
465,"Reposted from @conservadorismo.opressor Voto auditável já! 🇧🇷

#votoimpresso #votoauditavel #bolsonarotemrazão #bolsonaropresidente2022 #fechadocombolsonaro #brasilacimadetudo #deusacimadetodos #brasil🇧🇷 #bolsonaro https://t.co/zxBEUo1nQe",0,0,2021-07-28 15:21:48,@marcos_llimma
466,RT @MnicaGo63495323: 🙌🙏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷O RAP DO #BOLSONARO REELEITO ATÉ 2026..🙌🙏🙏🙏🇧🇷,0,1,2021-07-28 15:20:05,DarciLuizScariot
467,"RT @em_com: Governo #Bolsonaro usa foto de homem armado para homenagear #agricultores
https://t.co/ynhxZ0VxUa

#SecomVC https://t.co/oipDeF…",0,9,2021-07-28 15:18:31,Alex A. A.
468,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 15:17:40,Mauricio . ‘ . 🇧🇷🇮🇱 🇾🇪
469,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 15:14:38,André Oliveira
470,"RT @carlosgiannazi: O fundão eleitoral de mais de R$5,7 bi durante a pandemia #Bolsonaro não vetou, mas um projeto que facilita acesso a re…",0,6,2021-07-28 15:14:20,Ap de Fátima Ribeiro
471,"Bolsonaro oficializa reforma com poder ao centrão, recria pasta do Trabalho e nomeia Onyx https://t.co/sBoES2nSNZ #F5Online #destaque2 #política #bolsonaro #centrão #onyx #pastadotrabalho",0,0,2021-07-28 15:12:59,F5 Online
472,Não é a toa que é o pior governo da história. Botaram a fonte da imagem será? Pegaram no Google kkk. #diadoagricultor #bolsonaro #secom https://t.co/giWTPt33Pc,0,0,2021-07-28 15:12:40,João Paulo
473,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 15:12:14,SUPER COELHÃO!🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
474,"RT @tvcultura: Presidente da República é um entusiasta do armamento da população, em especial na área rural #bolsonaro #diadoagricultor

ht…",0,3,2021-07-28 15:10:47,Silvio Darlan
475,"Enquanto isso, o Lula posta a foto de uma família de agricultores(principal fonte da tua comida no prato). Muito diferente do jagunço armado postado pela @secomvc #diadoagricultor #bolsonaro #secom #lula https://t.co/jjqQle4YlV",1,0,2021-07-28 15:09:51,João Paulo
476,"RT @tvcultura: Presidente da República é um entusiasta do armamento da população, em especial na área rural #bolsonaro #diadoagricultor

ht…",0,3,2021-07-28 15:09:01,Carla Marques Xavier
477,"Bolsonaro renueva el Ministerio de Trabajo, que liderará su más fiel escudero
https://t.co/NFEUrz9dBM
#bolsonaro #trabajo https://t.co/zqziZsW8xx",0,0,2021-07-28 15:08:46,BLG NOTICIAS STO.DGO
478,"RT @DaLeiliani: Jornalistas começaram a insultar o presidente BOLSONARO no seu ""cercadinho"", e ele botou todos para rezarem o Pai Nosso...…",0,12,2021-07-28 15:08:04,Joseval Beserra 🇧🇷🇧🇷🇧🇷🇧🇷
479,"RT @ottoalencar: Há quase 2 meses apontei na #CPIdaCovid ao ministro Marcelo #Queiroga, o grave erro que o governo #Bolsonaro vinha cometen…",0,137,2021-07-28 15:06:57,Mariano
480,"#Bolsonaro quer é fazer o que #Trump queria, manipular as #eleições2022, o gripe tá aí caiam se quiser
#ImpeachmentBolsonaro
#votoimpressonuncamais!!! https://t.co/0m42jhEx7e",0,0,2021-07-28 15:06:49,troff!!
481,"Vota que muda, vai lá. Escolhe o que te oferecer o melhor capim. Delegue sua vida para terceiros. Você é livre! 🐮🐂

DEMOCRACIA É SERVIDÃO.

#ancap #libertarianismo #anarcocapitalismo #liberdade #livremercado #impostoéroubo #gado #lula #bolsonaro #terceiravia #intervencionismo https://t.co/qbbgkOTEKd",1,0,2021-07-28 15:06:46,Diário Oficial do Ancapistão
482,"Presidente da República é um entusiasta do armamento da população, em especial na área rural #bolsonaro #diadoagricultor

https://t.co/RYqXyHMne6",9,0,2021-07-28 15:04:51,Jornalismo TV Cultura
483,"Presidente da República é um entusiasta do armamento da população, em especial na área rural #bolsonaro #diadoagricultor

https://t.co/BjAjkXxZgr",9,3,2021-07-28 15:04:46,TV Cultura
484,"RT @em_com: Governo #Bolsonaro usa foto de homem armado para homenagear #agricultores
https://t.co/ynhxZ0VxUa

#SecomVC https://t.co/oipDeF…",0,9,2021-07-28 15:04:14,sérgio mandre
485,"RT @DaLeiliani: Jornalistas começaram a insultar o presidente BOLSONARO no seu ""cercadinho"", e ele botou todos para rezarem o Pai Nosso...…",0,12,2021-07-28 15:03:17,Denison Felix
486,"Rayssa, a Fadinha, já fez mais na pandemia que o Presidente do país #bolsonaro #fadinhaemtokyo #RayssaLeal https://t.co/0IlnxzeaMz",0,0,2021-07-28 15:01:53,João Paulo
487,@folha #Bolsonaro dobre  a meta.,0,0,2021-07-28 15:01:22,silva
488,Chato ver o esquerdista #rafaelcolomboteixeira de volta ao #CnnNovoDia. A #elisaveeck estava muito melhor ao lado do #rogerioceni. A #BandNews agradece. #Bolsonaro #LavaJato,0,0,2021-07-28 15:00:40,LucioTepeJr
489,"RT @Sigavictor1: Gente, não é por nada, mas o nosso hino nacional já começa com uma fofoca. Vocês realmente acharam que isso ia dar certo?…",0,1,2021-07-28 15:00:34,Sigavictor
490,"Mano, o que tem a ver um jagunço armado com agricultor brasileiro? Esse governo sempre consegue se superar. #secom #agricultor #bolsonaro https://t.co/iJ9mrb2Nmk",1,0,2021-07-28 14:58:53,João Paulo
491,"RT @em_com: Governo #Bolsonaro usa foto de homem armado para homenagear #agricultores
https://t.co/ynhxZ0VxUa

#SecomVC https://t.co/oipDeF…",0,9,2021-07-28 14:57:52,Newton SB 😷
492,"RT @em_com: Governo #Bolsonaro usa foto de homem armado para homenagear #agricultores
https://t.co/ynhxZ0VxUa

#SecomVC https://t.co/oipDeF…",0,9,2021-07-28 14:57:15,Fernando André
493,A insistência da #CNNBrasil com ativistas políticos como o #rafaelcolomboteixeira e a #danielalimajornalista no lugar de jornalistas é um presente à #BandNews. #Bolsonaro #LavaJato,0,0,2021-07-28 14:57:06,LucioTepeJr
494,@YMCBahia Parece com quem ? #bolsonaro 😂,0,0,2021-07-28 14:57:00,Margabuschlove
495,"RT @em_com: Governo #Bolsonaro usa foto de homem armado para homenagear #agricultores
https://t.co/ynhxZ0VxUa

#SecomVC https://t.co/oipDeF…",0,9,2021-07-28 14:56:59,Natacha Von Braun
496,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 14:56:47,RobsonCarolino🇧🇷🇧🇷🇺🇸
497,"RT @em_com: Governo #Bolsonaro usa foto de homem armado para homenagear #agricultores
https://t.co/ynhxZ0VxUa

#SecomVC https://t.co/oipDeF…",0,9,2021-07-28 14:56:17,Portal UAI
498,"Governo #Bolsonaro usa foto de homem armado para homenagear #agricultores
https://t.co/ynhxZ0VxUa

#SecomVC https://t.co/oipDeFmRIe",29,9,2021-07-28 14:56:07,Estado de Minas
499,"RT @KreuzAcht: Beatrix von Storch (#AfD) strahlte, weil Jair #Bolsonaro ihr Audienz gewährte.

Deshalb ein Blick nach Brasilien:
Bolsonaros…",0,19,2021-07-28 14:54:23,🔴EachOneTeachOne🏳️‍🌈 💪🏼💉💉
500,"Não foi em CUBA que famílias fizeram fila por restos de ossos. Foi em Cuiabá, capital de Mato Grosso e denominada a capital do agronegócio. Nesses casos os lucros são pra quem?

#BolsonaroAte2026 #Bolsonaro2022 #Bolsonaro #BolsonaroCorrupto #BolsonaroVaiCair",0,0,2021-07-28 14:52:07,Felipe Casanova 🧣
501,"Sílvia Cristina é contra veto em projeto de quimio oral
https://t.co/HmkkrK8egc
#brasil #bolsonaro #silviacristina #QuimioOral #veto #saude #cancer https://t.co/UlydUXCWfO",0,0,2021-07-28 14:51:48,Correio Popular
502,Como torcer pra essa seleção de vôlei onde a maioria lambe botas do #Bolsonaro? Dale #Russia haha,0,0,2021-07-28 14:51:20,Renan Fernandes
503,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 14:48:20,Adriano Carvalho #LockDownNao❗
504,"OPOSICIONISTA MUDA DE OPINIÃO

Parece que as negociações de Bolsonaro, por alianças políticas, começaram a surtir efeito em opiniões de opositores da mídia digital.

#Politica #congresso #Bolsonaro https://t.co/XeVPjozE33",3,4,2021-07-28 14:48:19,Luis17
505,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 14:47:58,RoseGaúcha
506,#bolsonaro alimentando o mundo e matando os brasileiros #genocida https://t.co/LIjdkoaIYv,0,0,2021-07-28 14:44:51,Cristiane Prota
507,RT @jornal_cultura: Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as ca…,0,8,2021-07-28 14:44:44,hill
508,"RT @g1: Bolsonaro diz que Mourão 'por vezes atrapalha', mas 'tem que aturar' https://t.co/rVI4ak3X2u #G1 #Bolsonaro #Mourão https://t.co/b3…",0,138,2021-07-28 14:43:30,Joaquim
509,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 14:41:08,Jesse 🇧🇷
510,"“Não sei se vou disputar as eleições do ano que vem”, diz Bolsonaro
https://t.co/QSLrwZjB9N

#bolsonaro #eleicoes2022 https://t.co/czbsXxKp09",0,0,2021-07-28 14:40:00,Portal T5
511,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 14:39:23,Augusto 9mm
512,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 14:38:01,Haw Conde Bezerra Neto
513,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 14:36:26,Luiz Eloy Oliveira 🇧🇷🤝
514,"""Los que quieren cambiar el mundo"" en palabras de Alberto en mi reciente nota para @NAagencia 
#albertofernandez #Peru #CELAC #Bolsonaro #AMLO 
Argentina y México liderarán la CELAC para ensayar un bloque económico similar a la Unión Europea https://t.co/Hgu7ggQtNC",0,0,2021-07-28 14:34:16,tomderamo
515,"Isso que temos na messa.  
Obrigado Bolsonaro #Bolsonaro https://t.co/LfeMc8XkVH",1,0,2021-07-28 14:33:21,César
516,"RT @carlosgiannazi: O fundão eleitoral de mais de R$5,7 bi durante a pandemia #Bolsonaro não vetou, mas um projeto que facilita acesso a re…",0,6,2021-07-28 14:33:17,Zed (em 🏡) 🇧🇷🇧🇷
517,"'Devo disputar, não posso garantir', diz Bolsonaro sobre reeleição em 2022.

#bolsonaro #presidente #Eleicoes2022 #reeleicao #candidato #politica #faroldabahia

https://t.co/kCMdUWFszf",0,0,2021-07-28 14:33:00,FarolDaBahia
518,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 14:32:32,Cris
519,RT @jornal_cultura: Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as ca…,0,8,2021-07-28 14:29:53,Erio
520,"RT @albertosilva_BR: CULPADO?? Somos nós, escolhemos (votamos) em um bando de vagabundos como deputados senadores que gritava Bolsonaro, ag…",0,15,2021-07-28 14:29:46,SANTOS
521,"RT @g1: Desde a posse, presidente já recriou a pasta da Comunicações e, agora, o Ministério do Trabalho e da Previdência https://t.co/LrO6M…",0,19,2021-07-28 14:29:43,A Glória Eterna
522,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 14:29:32,Eustáquio Costa
523,"SECOM de Bolsonaro troca enxada por espingarda em comemoração ao Dia do Agricultor e recebe ‘saraivada’ de memes

#SECOM #Bolsonaro #DiadoAgricultor #Agricultor #Homenagem #Presidência

https://t.co/xZuNSY8bJ2",0,0,2021-07-28 14:27:45,Kleber Karpov
524,"@secomvc SECOM de Bolsonaro troca enxada por espingarda em comemoração ao Dia do Agricultor e recebe ‘saraivada’ de memes

#SECOM #Bolsonaro #DiadoAgricultor #Agricultor #Homenagem #Presidência

https://t.co/xZuNSY8bJ2",0,0,2021-07-28 14:27:34,Kleber Karpov
525,RT @jornal_cultura: Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as ca…,0,8,2021-07-28 14:27:25,𝓙𝓸𝓻𝓰𝓮 𝓓𝓲𝓪𝓼 ✈🇮🇩✈VACINA SIM💉
526,RT @tvcultura: Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as campanh…,0,5,2021-07-28 14:26:54,Comunista Pela Democracia🚩
527,RT @PatrickGensing: Von Storch bei #Bolsonaro und die Reisen der #AfD: In autoritärer Gesellschaft #syrien #russland #krim https://t.co/gcy…,0,8,2021-07-28 14:26:53,Opa mach bitte das die Klimakatastrophen aufhören.
528,"RT @g1: Desde a posse, presidente já recriou a pasta da Comunicações e, agora, o Ministério do Trabalho e da Previdência https://t.co/LrO6M…",0,19,2021-07-28 14:25:53,João Vitor
529,"RT @VANMARICATO: Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",0,17,2021-07-28 14:25:11,Claudio Cesar
530,"RT @ottoalencar: Há quase 2 meses apontei na #CPIdaCovid ao ministro Marcelo #Queiroga, o grave erro que o governo #Bolsonaro vinha cometen…",0,137,2021-07-28 14:25:05,celia Oliveira
531,"‘Devo disputar, não posso garantir’, diz Bolsonaro sobre a reeleição https://t.co/zAph51EJ2M #F5Online #destaque2 #política #bolsonaro #disputa #eleições #presidente",0,0,2021-07-28 14:23:17,F5 Online
532,"‘Temos que conversar com o Parlamento’, diz Bolsonaro ao comentar sobre Nogueira https://t.co/rckMrZwYfB 

#bolsonaro #nogueira #parlamento #ministerios #governo #mercadonews #mercadonewsoficial",0,0,2021-07-28 14:23:11,Mercado News
533,"https://t.co/mEzeUSq7tB  Ich vermisse #Angela_Merkel mit Sicherheit nicht, weil ich nichts Gutes an ihr finde. Eher werde ich da wohl noch bei #Erdogan #Putin #Bolsonaro #Trump #Kim #Assad fündig.",0,0,2021-07-28 14:22:56,Johann9247@T-Online.de
534,"Yıkım çoktan başladı...
#Erdogan #Bolsonaro #Kovid #Kapitalizm ne ki? Bunları durduramayan insan ısınmayı durduracakmış...
Hadi be!
Beterin de beterine hazır mıyız? https://t.co/4tyT1fQ5xe",0,0,2021-07-28 14:22:31,Ali_Gonzales
535,"Jornalistas começaram a insultar o presidente BOLSONARO no seu ""cercadinho"", e ele botou todos para rezarem o Pai Nosso... Nosso Birolindo é muito PHODAÇO!! Os comunas devem morder seus cotovelos de tanta raiva!!🤣🤣🤣
#BOLSONARO 2022
#VotoImpressoAuditavelJa",78,12,2021-07-28 14:19:12,Leiliani Alonso
536,"RT @MEPilarczyk: Die rechtsextreme #AfD auf ""Brandstifter-Tour"" in der Welt; Man sucht inzwischen gleichgesinnte, arg pervertierte HassClan…",0,1,2021-07-28 14:18:57,Theo.Buntspecht 🌈 ✨🐦🦋 #Insektenwiese #BGE ☕️🤓
537,#Centrão chega à #CasaCivil e amplia influência sobre #Bolsonaro.,3,0,2021-07-28 14:18:23,Daniel Moreira Meneses
538,RT @tvcultura: Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as campanh…,0,5,2021-07-28 14:15:32,Luiza Cavalcanti
539,RT @jornal_cultura: Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as ca…,0,8,2021-07-28 14:15:11,Marcos Gomes
540,RT @tvcultura: Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as campanh…,0,5,2021-07-28 14:14:40,Μήδεια
541,E aí @jairbolsonaro ? Nos mostre na lei o seu embasamento para não VETAR o FUNDÃO ELEITORAL. Esse aumento para 4 BILHÕES é IMORAL. Cadê os CONSERVADORES #bolsonaristas para exigir do #Bolsonaro este veto? https://t.co/v0lf9R15VD,0,0,2021-07-28 14:14:19,SabetudoSabino
542,"RT @basementvegan: Brazil sees power generation at limit in November due to drought
•
#Brazil is in trouble. They need to get rid of #Bolso…",0,3,2021-07-28 14:11:56,Kim & Andy Anderson
543,"RT @basementvegan: Brazil sees power generation at limit in November due to drought
•
#Brazil is in trouble. They need to get rid of #Bolso…",0,3,2021-07-28 14:10:52,peacebee Ⓥ 🌱🌊🐝
544,"BRASIL país grande quanto Rússia e EUA não consegue acumular medalhas nas Olimpíadas como eles. Este é o resultado da nefasta Política de Educação do PT nos muitos anos de governo com o “poste” do Haddad sentado lá no Ministério.
#BOLSONARO patrocinaria uma política de incentivo?",0,0,2021-07-28 14:10:26,PELA VERDADE!
545,"RT @basementvegan: Brazil sees power generation at limit in November due to drought
•
#Brazil is in trouble. They need to get rid of #Bolso…",0,3,2021-07-28 14:10:25,Neil 🇺🇸 Ⓥ #ClimateChange #BLM
546,"Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as campanhas do ano que vem. #FundoEleitoral #Bolsonaro 
https://t.co/eMWg6KKtS5",32,8,2021-07-28 14:10:18,Jornalismo TV Cultura
547,"Órgão da Câmara dos Deputados contradiz Bolsonaro e aponta que o piso do fundo eleitoral é de R$ 800 milhões para as campanhas do ano que vem. #FundoEleitoral #Bolsonaro 
https://t.co/2DmI9S1GeF",17,5,2021-07-28 14:10:10,TV Cultura
548,@UOL 👆👆#OAgroÉPop #Miliciano #Bolsonaro #Genocida,0,0,2021-07-28 14:09:24,Ricardo Borges
549,"@gomes_galdin @Biakicis @ALLuSapelli @taoquei1 @Elainnefaria1 @jairbolsonaro @LRobertoBarroso @LaurinhaIronic @BolsonaroSP @CarlaZambelli38 @CarlosBolsonaro @allanldsantos @AbrahamWeint Concordo plenamente e no dia 01-08 vamos nos unir para exigir transparência ao nosso sagrado direito de votar. O voto tem muita importância, pois ele tem o poder de mudar a direção de uma nação.
Como diz o ditado ""Quem confia, confere"". Aqui em SP é #bolsonaro 2022.",1,0,2021-07-28 14:08:50,Marcelo Martins 🇧🇷🇾🇪🇧🇷🇾🇪🇧🇷
550,#OAgroÉPop #Miliciano #Bolsonaro #Genocida https://t.co/zQfaTx8JfP,0,0,2021-07-28 14:08:47,Ricardo Borges
551,"Só li verdades.
#BolsonaroPresidenteAte2026 
#Bolsonaro 
@jairbolsonaro https://t.co/ipJAIo5tyC",69,17,2021-07-28 14:08:36,VANESSA
552,#Milicianos #Bolsonaro #Genocida #OAgroEPop https://t.co/B4RUFaGiWJ,0,0,2021-07-28 14:07:27,Ricardo Borges
553,"Booora comprar um tapetinho?
https://t.co/MqMBj5HUBi

#brusque #mijao #havan #véiodahavan #bolsonaro #odio #xixinotapete #tapete #lucianohang https://t.co/l6hCvi5Sse",0,0,2021-07-28 14:06:07,Endereço do Kapacho
554,CONTINUO 100% COM #BOLSONARO,2,1,2021-07-28 14:06:07,gê eugenio BOLSONARO TEM RAZAO 🇧🇷🇧🇷🇧🇷
555,"Internet lembra promessas de Joice Hasselmann.

#joicehasselmann #deputada #eleicoes #2018 #presidente #bolsonaro #faroldabahia #politica

https://t.co/Dc4ncInl7s",1,0,2021-07-28 14:02:51,FarolDaBahia
556,"RT @g1: Desde a posse, presidente já recriou a pasta da Comunicações e, agora, o Ministério do Trabalho e da Previdência https://t.co/LrO6M…",0,19,2021-07-28 14:01:36,Leonildo Cunha
557,@oafrotoso @MetaforzHabbo @lirougurl @winflamavel Vou te mandar uma camisa escrito #VAI17 #BOLSONARO #SOUBOLSOMINIONCOMORGULHO,1,0,2021-07-28 14:00:25,gótica ferroz
558,RT @PatrickGensing: Von Storch bei #Bolsonaro und die Reisen der #AfD: In autoritärer Gesellschaft #syrien #russland #krim https://t.co/gcy…,0,8,2021-07-28 14:00:19,Dieter Steffmann
559,@jose_neumanne Presidente  vc Precisa vetar esse dinheiro do Fundão é muita coisa 4 bilhões pra ir pra mãos do PT PSDB MDB DEM  é uma vergonha presidente #bolsonaro o povo Brasileiro  vai reagir da maneira q vc ta fazendo #NãoAoFundao,0,0,2021-07-28 13:57:03,Antonio Ramalho 
560,"#Brazil's #Bolsonaro shuffles cabinet, brings in PP senator, recreates labor ministry he demolished his first day in office https://t.co/icGoLVAMAG https://t.co/DewwoqvItw",1,0,2021-07-28 13:56:23,Anthony Boadle
561,Bolsonaro altera a Lei Rouanet e preocupa setor artístico - https://t.co/rN6kL5nI38 #LullyFM $Artistas #LeiReuanet #Bolsonaro,0,0,2021-07-28 13:55:21,Maurício da Lully FM
562,"RT @g1: Desde a posse, presidente já recriou a pasta da Comunicações e, agora, o Ministério do Trabalho e da Previdência https://t.co/LrO6M…",0,19,2021-07-28 13:54:45,ABELLardo
563,"🔰Pátria Amada #Brasil 
Rumo ao primeiro mundo. 
#VotoImpressoAuditavelJa 
#BrasilLimpo2022
#BolsonaroAte2026
#Bolsonaro
#Dia01VaiSerGIGANTE
#FechadoComBolsonaro
#PSDBnuncamais #PTNuncaMais #ForaPSOL #GloboLixo #esquerdanuncamais 
#SenadoVergonhaNacional
 https://t.co/ScjIhsBeuI",1,0,2021-07-28 13:54:41,Castro Nilo
564,"@BonoroDiana @sdv @MaryTeixeiraSi1 @SidneyBolso2022 @ademir_assi @ElissonBolsona3 @Ulysses55102846 @EduardoMNeves @IceManBrazil @MariaJo72886964 @VeigaJuscelina @SrgioLuizFelix3 @2708_Gih @IzabelLins8 @Melkpsobrinho @marcio_oppido @CastroNilo1 sdv 🔰Pátria Amada #Brasil 
Rumo ao primeiro mundo. 
#VotoImpressoAuditavelJa 
#BrasilLimpo2022
#Bolsonaro
#Dia01VaiSerGIGANTE
#FechadoComBolsonaro
#PSDBnuncamais #PTNuncaMais #ForaPSOL #GloboLixo #esquerdanuncamais 
#SenadoVergonhaNacional
 https://t.co/ScjIhsBeuI",3,0,2021-07-28 13:53:53,Castro Nilo
565,@colorada_gaucha NO BRÁSIL DO BEM. É #BOLSONARO REELEITO ATÉ 2026.AMEM 🙏🙌👏👏🙏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/810LSTzpjO,0,0,2021-07-28 13:53:44,Mônica Gomes.🇧🇷🇧🇷.🌹🌻🥰🙏💕🦋🐬
566,"RT @g1: Desde a posse, presidente já recriou a pasta da Comunicações e, agora, o Ministério do Trabalho e da Previdência https://t.co/LrO6M…",0,19,2021-07-28 13:53:02,João Pedro
567,"Vocês viram isso? 300 reais será o novo mínimo do Bolsa Família!

#bolsafamilia #bolsonaro #presidente #pagamento #dinheiro #beneficiosocial 

https://t.co/fDbIW5xpkv",0,0,2021-07-28 13:52:47,newsnow
568,RT @Michel_Telles: Veja vídeo! Zezé Di Camargo defende Bolsonaro e o voto impresso https://t.co/pKRwYFzUxz #MichelTelles @jairbolsonaro @Ca…,0,1,2021-07-28 13:51:45,Junior Carrascosa
569,"RT @PlenoNews: Jair Bolsonaro sobre 2022: ""Devo disputar, não posso garantir"" #Bolsonaro #eleições2022 #presidente #PlenoNews

https://t.co…",0,3,2021-07-28 13:50:39,Nilson Caires Rabello
570,"RT @albertosilva_BR: Se existe um momento que o #bolsonaro precisa de um grande apoio, esse momento é agora. Ele está sacrificando a própri…",0,17,2021-07-28 13:47:26,Wellington Mourao
571,"RT @PlenoNews: Jair Bolsonaro sobre 2022: ""Devo disputar, não posso garantir"" #Bolsonaro #eleições2022 #presidente #PlenoNews

https://t.co…",0,3,2021-07-28 13:46:14,Magoo
572,"RT @albertosilva_BR: Se existe um momento que o #bolsonaro precisa de um grande apoio, esse momento é agora. Ele está sacrificando a própri…",0,17,2021-07-28 13:46:06,Betânia 🇧🇷*🇺🇸
573,"RT @albertosilva_BR: Eu depositei todas as minhas confianças em #Bolsonaro , entendo que ele precisa governar, mas, pensei que ele iria esc…",0,3,2021-07-28 13:45:34,ozeas da silva
574,"RT @g1: Desde a posse, presidente já recriou a pasta da Comunicações e, agora, o Ministério do Trabalho e da Previdência https://t.co/LrO6M…",0,19,2021-07-28 13:45:33,Greice Kelly🥇🥈🥉
575,"RT @ramwald: ""(Abgeordnete) Bia Kicisko kokettiert mit (deutschen) Nazis, während sie gleichzeitig die größte Attacke auf die brasilianisch…",0,9,2021-07-28 13:44:25,Der alte 🌈Schatzmeister🔴🔴🔴
576,"RT @albertosilva_BR: CULPADO?? Somos nós, escolhemos (votamos) em um bando de vagabundos como deputados senadores que gritava Bolsonaro, ag…",0,15,2021-07-28 13:44:15,ozeas da silva
577,"#aras #pgr #braganetto #general #exercito #stf #supremo #justica #brasil #governobolsonaro #bolsonaro #eleicoes2022 #eleicoes #votoimpresso #urnaeletronica #politica #ministeriodadefesa #jornale
https://t.co/TnqJ9wPuFe",0,0,2021-07-28 13:44:13,Jornale
578,"RT @g1: Desde a posse, presidente já recriou a pasta da Comunicações e, agora, o Ministério do Trabalho e da Previdência https://t.co/LrO6M…",0,19,2021-07-28 13:43:42,Claudio Almeida 
579,"@Estadao @EstadaoPolitica https://t.co/kE7Pbj6RND #Bolsonaro #lula ""Tudo lixo do mesmo saco"".",0,0,2021-07-28 13:42:54,Fabio
580,"RT @g1: Desde a posse, presidente já recriou a pasta da Comunicações e, agora, o Ministério do Trabalho e da Previdência https://t.co/LrO6M…",0,19,2021-07-28 13:42:17,Gustê
